Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
2,ii-svd-log,75438,1.458,5,5,1.0,0.9867098188989731,13.700537007218344,0.0,0.0,,0.0
2,lucene-svd-log,137805,1.115,5,5,1.0,0.9456475860201492,10.977197786179612,0.0,0.0,,0.0
1,lucene-log,25411,1.408,5,5,1.0,0.9413414559938666,13.946678442077467,0.0,0.0,,0.0
2,ii-svd-log,76612,0.545,5,5,1.0,0.9860116854622598,14.115495493007945,0.39138241833517556,0.6428571428571428,1,1.0
2,ii-log,53113,1.409,5,5,1.0,0.9574982199907749,13.946678442077467,0.23476802835535707,0.23333333333333334,3,0.3333333333333333
1,lucene-log,26674,0.405,5,5,1.0,0.8617505957422534,10.646298648830369,0.0,0.0,,0.0
2,lucene-svd-log,138200,0.863,5,5,1.0,0.9208981654204302,12.266001884004073,0.0,0.0,,0.0
2,ii-svd-log,76695,0.41000000000000003,5,5,1.0,0.8734490514393417,9.557747746503972,0.4569324670442529,0.5,2,0.5
1,lucene-log,27365,0.645,5,5,1.0,0.9260223032612019,11.7464252465794,0.0,0.0,,0.0
2,ii-svd-log,77016,0.5690000000000001,5,5,1.0,0.9785586045111381,14.93867750007543,0.32752517902143513,1.0,1,1.0
1,lucene-log,27484,0.48,5,5,1.0,0.9242276337183096,10.369354058148824,0.05155724677820276,0.05,20,0.05
1,lucene-log,27735,0.11800000000000001,5,5,1.0,0.6692718970754302,8.016001884004073,0.0,0.0,,0.0
2,ii-log,53680,1.426,5,5,1.0,0.9883660834218115,11.123212623289701,0.0,0.0,,0.0
2,ii-log,54114,0.253,5,5,1.0,1.0,15.531086967542706,0.0,0.0,,0.0
1,lucene-log,31362,0.47700000000000004,5,5,1.0,0.9735196465638244,14.146298648830369,0.5505438112007149,1.0,1,1.0
2,ii-log,54643,0.23600000000000002,5,5,1.0,0.9423089517996642,12.25028381172028,0.0,0.0,,0.0
1,lucene-log,31444,0.5760000000000001,5,5,1.0,0.962572226924885,15.046172051081339,0.374547693052305,0.6,1,1.0
2,ii-svd-log,77512,1.524,5,5,1.0,0.9919702672058219,12.369354058148824,0.08449469660355072,0.1,10,0.1
1,lucene-log,33871,0.305,5,5,1.0,0.9407094013827848,15.377355000150859,0.0,0.0,,0.0
1,lucene-log,34239,0.219,5,5,1.0,0.9852176115881034,16.662016721114163,0.5412354387598985,0.7000000000000001,1,1.0
2,ii-svd-log,78497,0.559,5,5,1.0,0.9931094901590858,14.430960369793672,0.2749583155938377,0.25757575757575757,3,0.3333333333333333
2,ii-log,55479,1.7770000000000001,5,5,1.0,0.994308625964196,17.492566681438525,0.23225246525294746,0.1323671497584541,6,0.16666666666666666
2,ii-svd-log,78501,0.936,5,5,1.0,0.9174460071266277,14.662016721114163,0.6666930719926574,1.0,1,1.0
1,lucene-log,35522,1.054,5,5,1.0,0.9788601136252961,13.180960369793672,0.2061777167371429,0.2,5,0.2
2,ii-log,56222,0.558,5,5,1.0,0.9797120692344223,13.7464252465794,0.2850812634297661,1.0,1,1.0
1,lucene-log,35983,0.381,5,5,1.0,0.9616717467641697,15.927101804652795,0.15094895458055588,0.25,4,0.25
1,lucene-log,36229,0.216,5,5,1.0,0.9580322874174291,12.9964252465794,0.29486024633414604,1.0,1,1.0
2,ii-log,56889,0.6970000000000001,5,5,1.0,0.9335224336502509,13.830833772044642,0.3870173385704802,0.5588235294117647,1,1.0
1,lucene-log,36727,0.554,5,5,1.0,0.9654352922492367,13.965622090756977,0.0,0.0,,0.0
2,ii-log,57242,0.46,5,5,1.0,1.0,16.246425246579403,0.3885930338130961,0.5714285714285714,1,1.0
